Stname       L95PPU             U95PPU 
H-PET_1.txt        93.390007          93.390007       
H-PET_1.txt        52.785000          52.785000       
H-PET_1.txt        34.000000          34.000000       
H-PET_1.txt        28.369001          28.369001       
H-PET_1.txt        48.490002          48.490002       
H-PET_1.txt        77.655998          77.655998       
H-PET_1.txt        119.917992         119.917992      
H-PET_1.txt        179.307999         179.307999      
H-PET_1.txt        206.455002         206.455002      
H-PET_1.txt        204.692993         204.692993      
H-PET_1.txt        206.098007         206.098007      
H-PET_1.txt        139.138000         139.138000      
H-PET_1.txt        97.819000          97.819000       
H-PET_1.txt        41.803005          41.803005       
H-PET_1.txt        25.167000          25.167000       
H-PET_1.txt        25.739000          25.739000       
H-PET_1.txt        35.796001          35.796001       
H-PET_1.txt        74.890007          74.890007       
H-PET_1.txt        123.129997         123.129997      
H-PET_1.txt        174.514023         174.514023      
H-PET_1.txt        204.617004         204.617004      
H-PET_1.txt        225.535019         225.535019      
H-PET_1.txt        197.169006         197.169006      
H-PET_1.txt        141.156006         141.156006      
H-PET_1.txt        77.545998          77.545998       
H-PET_1.txt        38.136997          38.136997       
H-PET_1.txt        23.232000          23.232000       
H-PET_1.txt        26.084000          26.084000       
H-PET_1.txt        43.764004          43.764004       
H-PET_1.txt        94.589996          94.589996       
H-PET_1.txt        129.781998         129.781998      
H-PET_1.txt        173.181015         173.181015      
H-PET_1.txt        210.554977         210.554977      
H-PET_1.txt        206.369995         206.369995      
H-PET_1.txt        202.992004         202.992004      
H-PET_1.txt        144.151001         144.151001      
H-PET_1.txt        91.119011          91.119011       
H-PET_1.txt        38.529999          38.529999       
H-PET_1.txt        26.069000          26.069000       
H-SW_1.txt        63.319305          65.351997       
H-SW_1.txt        88.694176          98.670631       
H-SW_1.txt        88.740791          99.615936       
H-SW_1.txt        96.726486          107.134888      
H-SW_1.txt        70.362282          78.501450       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        8.712033           8.720417        
H-SW_1.txt        13.963064          13.979017       
H-SW_1.txt        33.861084          33.881744       
H-SW_1.txt        54.824158          54.968147       
H-SW_1.txt        76.896446          77.326530       
H-SW_1.txt        110.022240         110.081848      
H-SW_1.txt        99.294678          99.464203       
H-SW_1.txt        86.574112          87.595718       
H-SW_1.txt        15.219365          17.220507       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        13.632315          13.671690       
H-SW_1.txt        12.623645          12.704272       
H-SW_1.txt        71.596748          75.894798       
H-SW_1.txt        78.380104          94.298859       
H-SW_1.txt        96.577209          116.905807      
H-SW_1.txt        88.114235          107.198067      
H-SW_1.txt        88.600082          106.645699      
H-SW_1.txt        80.829956          97.340660       
H-SW_1.txt        39.650227          54.264271       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        6.737523           6.925804        
H-SW_1.txt        24.577763          24.795729       
H-SW_1.txt        41.025337          42.551086       
H-SW_1.txt        46.695889          49.278973       
H-SW_1.txt        76.626740          85.004234       
H-SW_1.txt        89.273056          98.724312       
H-SW_1.txt        80.138283          90.389473       
H-SW_1.txt        16.988331          27.003929       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        15.433030          15.436744       
H-SW_1.txt        100.049957         106.495140      
H-SW_1.txt        117.960083         117.990822      
H-SW_1.txt        119.734566         123.303230      
H-SW_1.txt        113.978210         118.532578      
H-SW_1.txt        109.209198         109.257652      
H-SW_1.txt        104.037048         104.915962      
H-SW_1.txt        76.044228          76.197601       
H-SW_1.txt        1.807678           2.880795        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.006001           0.006935        
H-SW_1.txt        3.780131           3.812725        
H-SW_1.txt        68.721947          74.403831       
H-SW_1.txt        65.665543          71.297325       
H-SW_1.txt        68.559174          74.639870       
H-SW_1.txt        62.769894          68.816277       
H-SW_1.txt        58.145069          63.966072       
H-SW_1.txt        67.544975          75.332260       
H-SW_1.txt        40.328449          47.556461       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        6.371010           6.374780        
H-SW_1.txt        1.459025           1.468450        
H-SW_1.txt        0.246002           0.246935        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        23.821001          23.821936       
H-SW_1.txt        24.598000          24.598000       
H-SW_1.txt        50.771530          51.336281       
H-SW_1.txt        58.294006          60.164944       
H-SW_1.txt        38.903458          40.830498       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        3.472004           3.472947        
H-SW_1.txt        10.245000          10.245000       
H-SW_1.txt        19.421003          19.422871       
H-SW_1.txt        23.578022          23.580822       
H-SW_1.txt        22.218002          22.218935       
H-SW_1.txt        52.483521          52.673851       
H-SW_1.txt        47.123871          47.482929       
H-SW_1.txt        35.817768          36.163700       
H-SW_1.txt        45.451427          47.000713       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.461000           0.461000        
H-SW_1.txt        36.304150          36.322914       
H-SW_1.txt        39.547165          39.567799       
H-SW_1.txt        42.737442          42.792767       
H-SW_1.txt        103.790421         114.076080      
H-SW_1.txt        106.325104         108.716095      
H-SW_1.txt        103.381310         108.365685      
H-SW_1.txt        84.550766          88.602989       
H-SW_1.txt        4.692112           9.158026        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        1.622015           1.623870        
H-SW_1.txt        10.816031          10.819736       
H-SW_1.txt        14.445045          14.450609       
H-SW_1.txt        39.010185          39.033611       
H-SW_1.txt        30.546186          30.569628       
H-SW_1.txt        25.864180          25.886675       
H-SW_1.txt        23.265171          23.286737       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.002000           0.002000        
H-SW_1.txt        8.613999           8.613999        
H-SW_1.txt        25.653997          25.653997       
H-SW_1.txt        21.805000          21.805000       
H-SW_1.txt        29.099001          29.099001       
H-SW_1.txt        27.642002          27.642935       
H-SW_1.txt        59.679642          70.268890       
H-SW_1.txt        52.207287          62.211697       
H-SW_1.txt        23.092936          32.513462       
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        5.908000           5.908000        
H-SW_1.txt        9.000031           9.003736        
H-SW_1.txt        29.525061          29.532488       
H-SW_1.txt        57.532799          58.255562       
H-SW_1.txt        51.638752          52.355881       
H-SW_1.txt        41.353676          42.061462       
H-SW_1.txt        44.196529          44.885624       
H-SW_1.txt        33.485348          34.152004       
H-SW_1.txt        5.785965           6.404933        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        0.000000           0.000000        
H-SW_1.txt        1.808002           1.808935        
H-SW_1.txt        1.432002           1.432935        
H-SW_1.txt        21.982008          21.983871       
H-SW_1.txt        49.691032          49.694744       
H-GW_RCHG_1.txt        0.092408           0.390135        
H-GW_RCHG_1.txt        0.131934           0.363815        
H-GW_RCHG_1.txt        0.124213           0.397825        
H-GW_RCHG_1.txt        0.256069           1.783595        
H-GW_RCHG_1.txt        0.246353           1.496835        
H-GW_RCHG_1.txt        0.186686           1.102105        
H-GW_RCHG_1.txt        0.150880           0.866080        
H-GW_RCHG_1.txt        0.117171           0.656365        
H-GW_RCHG_1.txt        0.088590           0.483440        
H-GW_RCHG_1.txt        0.072490           0.380420        
H-GW_RCHG_1.txt        0.054823           0.280205        
H-GW_RCHG_1.txt        0.044418           0.221133        
H-GW_RCHG_1.txt        0.034282           0.192885        
H-GW_RCHG_1.txt        0.028088           0.162575        
H-GW_RCHG_1.txt        0.306527           0.934190        
H-GW_RCHG_1.txt        1.229403           6.047689        
H-GW_RCHG_1.txt        1.446716           6.094586        
H-GW_RCHG_1.txt        1.271997           4.499710        
H-GW_RCHG_1.txt        1.188510           3.550159        
H-GW_RCHG_1.txt        1.073551           2.700445        
H-GW_RCHG_1.txt        0.939260           1.997160        
H-GW_RCHG_1.txt        0.878820           1.584760        
H-GW_RCHG_1.txt        0.750348           1.333310        
H-GW_RCHG_1.txt        0.667258           1.227870        
H-GW_RCHG_1.txt        0.571108           1.094470        
H-GW_RCHG_1.txt        0.529839           1.234795        
H-GW_RCHG_1.txt        0.526510           3.766320        
H-GW_RCHG_1.txt        0.423599           3.209910        
H-GW_RCHG_1.txt        0.397640           3.204481        
H-GW_RCHG_1.txt        0.304545           2.372830        
H-GW_RCHG_1.txt        0.247517           1.866030        
H-GW_RCHG_1.txt        0.191920           1.413720        
H-GW_RCHG_1.txt        0.144607           1.040470        
H-GW_RCHG_1.txt        0.116824           0.818055        
H-GW_RCHG_1.txt        0.088074           0.603055        
H-GW_RCHG_1.txt        0.070624           0.473855        
H-GW_RCHG_1.txt        0.066370           0.361830        
H-GW_RCHG_1.txt        0.088605           0.288695        
H-GW_RCHG_1.txt        0.140372           0.311477        
H-GW_RCHG_1.txt        0.143192           0.291857        
H-GW_RCHG_1.txt        0.131425           0.307650        
H-GW_RCHG_1.txt        0.097493           0.282065        
H-GW_RCHG_1.txt        0.076530           0.265740        
H-GW_RCHG_1.txt        0.058485           0.242130        
H-GW_RCHG_1.txt        0.043387           0.214975        
H-GW_RCHG_1.txt        0.034365           0.203170        
H-GW_RCHG_1.txt        0.026387           0.197975        
H-GW_RCHG_1.txt        0.515097           2.029310        
H-GW_RCHG_1.txt        2.428965           8.131940        
H-GW_RCHG_1.txt        2.285510           6.882159        
H-GW_RCHG_1.txt        2.725260           8.253159        
H-GW_RCHG_1.txt        3.112665           8.741140        
H-GW_RCHG_1.txt        2.951923           6.906012        
H-GW_RCHG_1.txt        2.585170           5.110721        
H-GW_RCHG_1.txt        2.418544           4.043575        
H-GW_RCHG_1.txt        2.186110           3.206761        
H-GW_RCHG_1.txt        1.870342           2.744094        
H-GW_RCHG_1.txt        1.514949           2.495555        
H-GW_RCHG_1.txt        1.219568           2.155414        
H-GW_RCHG_1.txt        1.004878           1.967790        
H-GW_RCHG_1.txt        0.786799           1.730155        
H-GW_RCHG_1.txt        0.556330           1.383280        
H-GW_RCHG_1.txt        0.474544           1.354575        
H-GW_RCHG_1.txt        0.349255           1.164090        
H-GW_RCHG_1.txt        0.275158           1.065585        
H-GW_RCHG_1.txt        0.202846           0.915358        
H-GW_RCHG_1.txt        0.160813           0.864875        
H-GW_RCHG_1.txt        0.121670           0.790060        
H-GW_RCHG_1.txt        0.090434           0.694815        
H-GW_RCHG_1.txt        0.071355           0.656180        
H-GW_RCHG_1.txt        0.053126           0.581145        
H-GW_RCHG_1.txt        0.042048           0.550510        
H-GW_RCHG_1.txt        0.031898           0.503110        
H-GW_RCHG_1.txt        0.023643           0.431530        
H-GW_RCHG_1.txt        0.019665           0.433140        
H-GW_RCHG_1.txt        0.016105           0.400090        
H-GW_RCHG_1.txt        0.013067           0.392415        
H-GW_RCHG_1.txt        0.010760           0.352080        
H-GW_RCHG_1.txt        0.008625           0.333250        
H-GW_RCHG_1.txt        0.006415           0.305070        
H-GW_RCHG_1.txt        0.005145           0.270410        
H-GW_RCHG_1.txt        0.004016           0.256385        
H-GW_RCHG_1.txt        0.002904           0.227335        
H-GW_RCHG_1.txt        0.002855           0.215180        
H-GW_RCHG_1.txt        0.001784           0.196415        
H-GW_RCHG_1.txt        0.001660           0.165560        
H-GW_RCHG_1.txt        0.001701           0.175845        
H-GW_RCHG_1.txt        0.000634           0.158015        
H-GW_RCHG_1.txt        0.001283           0.159885        
H-GW_RCHG_1.txt        0.001260           0.157080        
H-GW_RCHG_1.txt        0.001297           0.161755        
H-GW_RCHG_1.txt        0.001207           0.150535        
H-GW_RCHG_1.txt        0.001073           0.133705        
H-GW_RCHG_1.txt        0.001013           0.126225        
H-GW_RCHG_1.txt        0.000900           0.112200        
H-GW_RCHG_1.txt        0.000847           0.105655        
H-GW_RCHG_1.txt        0.000780           0.097240        
H-GW_RCHG_1.txt        0.007765           0.103135        
H-GW_RCHG_1.txt        0.169043           2.049895        
H-GW_RCHG_1.txt        0.193325           3.671550        
H-GW_RCHG_1.txt        0.205217           2.897345        
H-GW_RCHG_1.txt        0.198195           2.135930        
H-GW_RCHG_1.txt        0.186007           1.680805        
H-GW_RCHG_1.txt        0.164975           1.274650        
H-GW_RCHG_1.txt        0.130167           0.938645        
H-GW_RCHG_1.txt        0.110685           0.739190        
H-GW_RCHG_1.txt        0.087225           0.547825        
H-GW_RCHG_1.txt        0.074567           0.466965        
H-GW_RCHG_1.txt        0.063790           0.408820        
H-GW_RCHG_1.txt        0.047265           0.327370        
H-GW_RCHG_1.txt        0.042129           0.322435        
H-GW_RCHG_1.txt        0.033971           0.275165        
H-GW_RCHG_1.txt        0.028896           0.251465        
H-GW_RCHG_1.txt        0.022776           0.215545        
H-GW_RCHG_1.txt        0.019713           0.196650        
H-GW_RCHG_1.txt        0.015634           0.173015        
H-GW_RCHG_1.txt        0.012548           0.148510        
H-GW_RCHG_1.txt        0.010502           0.135290        
H-GW_RCHG_1.txt        0.008431           0.115525        
H-GW_RCHG_1.txt        0.007265           0.106110        
H-GW_RCHG_1.txt        0.006235           0.093890        
H-GW_RCHG_1.txt        0.004198           0.077865        
H-GW_RCHG_1.txt        0.012177           0.078385        
H-GW_RCHG_1.txt        0.031135           0.081490        
H-GW_RCHG_1.txt        0.026130           0.074620        
H-GW_RCHG_1.txt        0.020117           0.063945        
H-GW_RCHG_1.txt        0.016113           0.058075        
H-GW_RCHG_1.txt        0.012105           0.051270        
H-GW_RCHG_1.txt        0.009092           0.043595        
H-GW_RCHG_1.txt        0.007088           0.039725        
H-GW_RCHG_1.txt        0.005077           0.033985        
H-GW_RCHG_1.txt        0.004218           0.031115        
H-GW_RCHG_1.txt        0.003195           0.027310        
H-GW_RCHG_1.txt        0.002158           0.021793        
H-GW_RCHG_1.txt        0.002158           0.021793        
H-GW_RCHG_1.txt        0.001143           0.018907        
H-GW_RCHG_1.txt        0.001135           0.017965        
H-GW_RCHG_1.txt        0.001120           0.015960        
H-GW_RCHG_1.txt        0.001113           0.015025        
H-GW_RCHG_1.txt        0.000105           0.013090        
H-GW_RCHG_1.txt        0.000098           0.012155        
H-GW_RCHG_1.txt        0.000090           0.011220        
H-GW_RCHG_1.txt        0.000041           0.010285        
H-GW_RCHG_1.txt        0.000037           0.009350        
S-SNOW_1.txt        11.224999          11.224999       
S-SNOW_1.txt        43.799999          43.799999       
S-SNOW_1.txt        3.000000           3.000000        
S-SNOW_1.txt        3.800000           3.800000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        26.211000          26.211000       
S-SNOW_1.txt        22.300001          22.300001       
S-SNOW_1.txt        10.510001          10.510001       
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        7.893000           7.893000        
S-SNOW_1.txt        24.863001          24.863001       
S-SNOW_1.txt        43.054996          43.054996       
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        28.129000          28.129000       
S-SNOW_1.txt        25.875000          25.875000       
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        18.025999          18.025999       
S-SNOW_1.txt        37.527004          37.527004       
S-SNOW_1.txt        15.000000          15.000000       
S-SNOW_1.txt        6.200000           6.200000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        3.500000           3.500000        
S-SNOW_1.txt        12.700000          12.700000       
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        6.000000           6.000000        
S-SNOW_1.txt        12.025001          12.025001       
S-SNOW_1.txt        6.775000           6.775000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        2.925000           2.925000        
S-SNOW_1.txt        40.666000          40.666000       
S-SNOW_1.txt        5.000000           5.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        2.000000           2.000000        
S-SNOW_1.txt        9.300000           9.300000        
S-SNOW_1.txt        81.338005          81.338005       
S-SNOW_1.txt        13.801000          13.801000       
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        5.765000           5.765000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        3.500000           3.500000        
S-SNOW_1.txt        9.982001           9.982001        
S-SNOW_1.txt        8.886001           8.886001        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        2.200000           2.200000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        0.000000           0.000000        
S-SNOW_1.txt        5.400000           5.400000        
S-SNOW_1.txt        0.000000           0.000000        
S-PET_1.txt        15.052001          15.052001       
S-PET_1.txt        25.836000          25.836000       
S-PET_1.txt        69.276001          69.276001       
S-PET_1.txt        105.468010         105.468010      
S-PET_1.txt        160.727005         160.727005      
S-PET_1.txt        209.137985         209.137985      
S-PET_1.txt        212.018997         212.018997      
S-PET_1.txt        189.929001         189.929001      
S-PET_1.txt        154.251999         154.251999      
S-PET_1.txt        88.216003          88.216003       
S-PET_1.txt        54.577999          54.577999       
S-PET_1.txt        27.257002          27.257002       
S-PET_1.txt        17.848000          17.848000       
S-PET_1.txt        31.254999          31.254999       
S-PET_1.txt        58.567997          58.567997       
S-PET_1.txt        113.992989         113.992989      
S-PET_1.txt        149.403000         149.403000      
S-PET_1.txt        195.120987         195.120987      
S-PET_1.txt        219.106003         219.106003      
S-PET_1.txt        195.860001         195.860001      
S-PET_1.txt        145.740005         145.740005      
S-PET_1.txt        82.757011          82.757011       
S-PET_1.txt        44.511997          44.511997       
S-PET_1.txt        17.459000          17.459000       
S-PET_1.txt        12.252999          12.252999       
S-PET_1.txt        25.676001          25.676001       
S-PET_1.txt        57.257999          57.257999       
S-PET_1.txt        105.713005         105.713005      
S-PET_1.txt        122.387001         122.387001      
S-PET_1.txt        181.755997         181.755997      
S-PET_1.txt        214.416000         214.416000      
S-PET_1.txt        176.669006         176.669006      
S-PET_1.txt        136.035995         136.035995      
S-PET_1.txt        94.815002          94.815002       
S-PET_1.txt        45.014999          45.014999       
S-PET_1.txt        24.025000          24.025000       
S-PET_1.txt        17.962999          17.962999       
S-PET_1.txt        31.046000          31.046000       
S-PET_1.txt        64.890007          64.890007       
S-PET_1.txt        111.763000         111.763000      
S-PET_1.txt        144.979996         144.979996      
