0.1792	0.4553	0.1382	0.1275	0.00207	0.1439	1.42	0.1783	0.1993	0.4669	0.4463	0.5983	0.622	1.811	0.4729	0.08034	0.002131	0.3048	0.1342	0.2008	0.2333	0.000388	0.009596	0.03218	0.256	0.6771	0.1663	0.1819	0.002146	0.2041	2.081	0.193	0.2891	0.6732	0.6369	0.8493	0.8954	2.576	0.6721	0.1138	0.002225	0.4359	0.1906	0.2958	0.3271
0.183	0.462	0.1395	0.1294	0.002066	0.1467	1.43	0.1793	0.1998	0.4669	0.4452	0.5982	0.6255	1.819	0.4713	0.08199	0.002123	0.3099	0.1361	0.2036	0.2344	0.000387	0.01058	0.03385	0.2614	0.6869	0.1679	0.1846	0.002142	0.2081	2.096	0.1941	0.2899	0.6732	0.6354	0.8495	0.902	2.587	0.6692	0.1163	0.002216	0.4431	0.1934	0.2998	0.3286
0.1759	0.4493	0.137	0.1257	0.002073	0.1413	1.411	0.1774	0.1987	0.4674	0.4486	0.6134	0.6112	1.805	0.474	0.07878	0.002138	0.3005	0.1326	0.1986	0.2325	0.000389	0.008758	0.03072	0.2512	0.6683	0.1649	0.1794	0.00215	0.2004	2.068	0.192	0.2883	0.6739	0.6412	0.8634	0.8889	2.567	0.674	0.1117	0.002232	0.4298	0.1883	0.2926	0.326
0.1849	0.4653	0.1402	0.1304	0.002065	0.1481	1.435	0.1798	0.2002	0.4671	0.4452	0.5947	0.6288	1.823	0.469	0.08282	0.002121	0.3122	0.137	0.2048	0.2348	0.00039	0.0111	0.03471	0.2642	0.6918	0.1687	0.186	0.002141	0.2102	2.103	0.1947	0.2904	0.6736	0.6349	0.8463	0.9069	2.593	0.6673	0.1176	0.002214	0.4464	0.1946	0.3016	0.3292
0.1881	0.4709	0.1414	0.132	0.002063	0.1506	1.444	0.1806	0.2008	0.467	0.4439	0.5943	0.6345	1.83	0.4688	0.08432	0.002116	0.3162	0.1385	0.2068	0.2356	0.000392	0.01201	0.03619	0.2688	0.7	0.1701	0.1884	0.002139	0.2138	2.115	0.1957	0.2912	0.6733	0.6332	0.8434	0.9152	2.602	0.6678	0.1197	0.002208	0.4521	0.1967	0.3046	0.3302
0.1816	0.4595	0.139	0.1287	0.002067	0.1456	1.427	0.1789	0.1996	0.4671	0.4465	0.5993	0.624	1.816	0.4717	0.08136	0.002125	0.3081	0.1354	0.2027	0.2341	0.000387	0.0102	0.03323	0.2594	0.6833	0.1673	0.1836	0.002143	0.2066	2.09	0.1937	0.2897	0.6736	0.6374	0.8512	0.8986	2.583	0.6703	0.1154	0.002219	0.4403	0.1923	0.2983	0.328
0.1811	0.4587	0.1389	0.1284	0.002067	0.1453	1.425	0.1788	0.1995	0.4671	0.4465	0.5992	0.6236	1.815	0.4718	0.08118	0.002127	0.3076	0.1352	0.2024	0.234	0.000387	0.01009	0.03303	0.2588	0.6821	0.1671	0.1833	0.002143	0.2061	2.089	0.1936	0.2896	0.6735	0.6372	0.8509	0.8973	2.582	0.6706	0.1151	0.00222	0.4393	0.192	0.2977	0.3277
0.1947	0.4821	0.1436	0.1353	0.002055	0.1556	1.461	0.1823	0.202	0.4667	0.4394	0.5942	0.646	1.843	0.4682	0.0873	0.002102	0.3242	0.1415	0.211	0.237	0.000388	0.01393	0.03924	0.2784	0.7166	0.1727	0.1931	0.002131	0.221	2.14	0.1975	0.293	0.6729	0.6291	0.843	0.9309	2.621	0.6673	0.124	0.002172	0.4636	0.2011	0.3107	0.3322
0.195	0.4826	0.1437	0.1354	0.002054	0.1558	1.462	0.1824	0.2021	0.4667	0.4393	0.5942	0.6463	1.844	0.4685	0.08741	0.002099	0.3245	0.1416	0.2112	0.2371	0.000385	0.014	0.03935	0.2788	0.7173	0.1728	0.1933	0.002129	0.2213	2.141	0.1976	0.2931	0.6729	0.6289	0.8429	0.9314	2.621	0.6676	0.1241	0.002164	0.4641	0.2012	0.3109	0.3322
0.1859	0.467	0.1405	0.1309	0.002061	0.1488	1.438	0.18	0.2004	0.4668	0.4441	0.5935	0.6306	1.825	0.4688	0.08328	0.002115	0.3134	0.1374	0.2054	0.235	0.000384	0.01136	0.03515	0.2656	0.6943	0.1691	0.1867	0.002137	0.2113	2.107	0.1949	0.2907	0.6731	0.6334	0.8447	0.9094	2.595	0.6675	0.1183	0.002208	0.4482	0.1953	0.3025	0.3295
0.1834	0.4627	0.1397	0.1296	0.002065	0.147	1.432	0.1794	0.1999	0.4668	0.4448	0.5983	0.6261	1.82	0.4712	0.08217	0.002122	0.3104	0.1363	0.2038	0.2345	0.000387	0.01069	0.03404	0.262	0.688	0.1681	0.1849	0.002141	0.2086	2.097	0.1942	0.29	0.673	0.6349	0.8496	0.9031	2.588	0.6683	0.1166	0.002214	0.4439	0.1936	0.3002	0.3287
0.1765	0.4505	0.1372	0.126	0.002072	0.1418	1.413	0.1775	0.1988	0.4673	0.4481	0.6095	0.6173	1.806	0.4738	0.07908	0.002135	0.3013	0.1329	0.1991	0.2327	0.000387	0.008906	0.03098	0.2521	0.67	0.1651	0.1798	0.002148	0.2011	2.07	0.1922	0.2885	0.6737	0.6402	0.8601	0.8897	2.569	0.6737	0.1121	0.00223	0.4309	0.1888	0.2932	0.3262
0.1813	0.459	0.139	0.1285	0.002068	0.1454	1.426	0.1788	0.1995	0.4671	0.446	0.5988	0.6238	1.815	0.4719	0.08125	0.002127	0.3078	0.1353	0.2025	0.234	0.000389	0.01014	0.0331	0.259	0.6825	0.1672	0.1834	0.002144	0.2063	2.089	0.1937	0.2897	0.6735	0.6366	0.85	0.8976	2.582	0.6708	0.1152	0.00222	0.4397	0.1921	0.2979	0.3278
0.1892	0.4727	0.1417	0.1325	0.002059	0.1514	1.447	0.1809	0.201	0.467	0.4428	0.5938	0.6363	1.832	0.4688	0.08481	0.002109	0.3175	0.139	0.2075	0.2358	0.000384	0.01229	0.03666	0.2704	0.7028	0.1705	0.1891	0.002134	0.2149	2.12	0.1959	0.2915	0.6733	0.6318	0.8428	0.9179	2.605	0.6678	0.1204	0.0022	0.454	0.1975	0.3056	0.3305
0.1889	0.4723	0.1416	0.1324	0.002057	0.1511	1.446	0.1808	0.2009	0.467	0.4433	0.5937	0.6358	1.831	0.4688	0.08469	0.002107	0.3172	0.1388	0.2074	0.2357	0.000382	0.01221	0.03654	0.27	0.7022	0.1704	0.1889	0.002133	0.2146	2.119	0.1958	0.2915	0.6733	0.6321	0.8425	0.9172	2.604	0.6677	0.1202	0.002199	0.4536	0.1973	0.3054	0.3304
0.2005	0.4917	0.1455	0.1381	0.002047	0.1599	1.476	0.1837	0.2032	0.4667	0.4371	0.5942	0.6511	1.854	0.4687	0.08988	0.002078	0.3311	0.144	0.2146	0.2383	0.000382	0.01568	0.04192	0.2866	0.7308	0.175	0.1971	0.002122	0.2273	2.161	0.1991	0.2946	0.673	0.6259	0.844	0.9391	2.636	0.6677	0.1277	0.002112	0.4734	0.2047	0.3159	0.3339
0.2079	0.5039	0.1479	0.1417	0.002041	0.1656	1.494	0.1856	0.2047	0.4666	0.4344	0.5851	0.6661	1.862	0.4767	0.09328	0.00203	0.3403	0.1474	0.2195	0.2401	0.000383	0.01808	0.04549	0.2973	0.7487	0.1779	0.2023	0.002116	0.2355	2.188	0.2012	0.2968	0.6727	0.6223	0.8306	0.961	2.647	0.6795	0.1326	0.002101	0.4865	0.2095	0.3231	0.3364
0.2075	0.5032	0.1478	0.1415	0.002041	0.1653	1.493	0.1855	0.2046	0.4672	0.436	0.5845	0.6653	1.861	0.4766	0.09308	0.00203	0.3397	0.1472	0.2192	0.24	0.000382	0.01793	0.04528	0.2966	0.7477	0.1777	0.202	0.002116	0.2351	2.186	0.2011	0.2966	0.6736	0.6245	0.8297	0.9599	2.646	0.6794	0.1323	0.002101	0.4858	0.2092	0.3226	0.3363
0.2025	0.4951	0.1462	0.1391	0.002046	0.1615	1.481	0.1843	0.2036	0.4673	0.4369	0.5918	0.6545	1.857	0.4695	0.09082	0.00206	0.3338	0.145	0.2161	0.2389	0.000383	0.01633	0.0429	0.2896	0.7357	0.1758	0.1986	0.002121	0.2296	2.169	0.1997	0.2952	0.6739	0.6257	0.836	0.9441	2.637	0.6722	0.1291	0.00211	0.4769	0.206	0.3178	0.3345
0.205	0.4992	0.147	0.1403	0.002045	0.1634	1.487	0.1849	0.2041	0.4674	0.4369	0.5863	0.6618	1.858	0.4736	0.09196	0.002036	0.3368	0.1461	0.2176	0.2395	0.000386	0.01714	0.0441	0.2931	0.7417	0.1768	0.2003	0.00212	0.2324	2.178	0.2004	0.2959	0.674	0.6257	0.8292	0.9537	2.639	0.6781	0.1307	0.002108	0.4816	0.2077	0.3204	0.3355
0.2006	0.4919	0.1456	0.1382	0.002048	0.16	1.476	0.1838	0.2032	0.4676	0.4391	0.5935	0.6512	1.854	0.4686	0.08994	0.002079	0.3312	0.1441	0.2146	0.2383	0.000385	0.01573	0.04199	0.2868	0.7311	0.1751	0.1972	0.002124	0.2275	2.162	0.1992	0.2946	0.6742	0.6284	0.8427	0.9394	2.636	0.6677	0.1278	0.002114	0.4736	0.2048	0.316	0.3339
0.2054	0.4998	0.1471	0.1405	0.002047	0.1638	1.488	0.185	0.2042	0.4672	0.4362	0.586	0.6622	1.858	0.4744	0.09214	0.002038	0.3373	0.1463	0.2179	0.2396	0.00039	0.01728	0.0443	0.2937	0.7426	0.1769	0.2006	0.002122	0.2328	2.179	0.2005	0.296	0.6737	0.6247	0.8294	0.9546	2.64	0.6784	0.1309	0.00211	0.4823	0.208	0.3208	0.3357
0.2089	0.5055	0.1483	0.1422	0.002044	0.1665	1.496	0.1859	0.2049	0.4672	0.4357	0.5843	0.6677	1.863	0.4771	0.09375	0.002034	0.3415	0.1478	0.22	0.2404	0.000391	0.01844	0.04601	0.2987	0.7511	0.1783	0.203	0.002119	0.2368	2.191	0.2015	0.2971	0.6736	0.624	0.8301	0.9634	2.649	0.6799	0.1332	0.002105	0.4882	0.2101	0.3239	0.3367
0.2141	0.5139	0.1499	0.1447	0.002041	0.1705	1.509	0.1872	0.206	0.4669	0.4344	0.585	0.6766	1.873	0.4781	0.09611	0.002028	0.3475	0.15	0.2233	0.2416	0.000393	0.02021	0.04857	0.3061	0.7633	0.1803	0.2065	0.002116	0.2426	2.21	0.203	0.2986	0.6733	0.6224	0.8311	0.9756	2.661	0.6834	0.1366	0.002099	0.4968	0.2133	0.3286	0.3384
0.2153	0.5158	0.1503	0.1453	0.00204	0.1715	1.512	0.1875	0.2063	0.4669	0.4341	0.586	0.6783	1.874	0.4792	0.09667	0.002027	0.349	0.1506	0.2241	0.2419	0.000394	0.02064	0.04918	0.3079	0.7662	0.1807	0.2074	0.002116	0.244	2.214	0.2033	0.299	0.6732	0.622	0.8324	0.9779	2.663	0.685	0.1374	0.002098	0.4988	0.214	0.3298	0.3388
0.2153	0.5158	0.1503	0.1453	0.00204	0.1715	1.512	0.1875	0.2063	0.4669	0.4341	0.586	0.6783	1.874	0.4792	0.09667	0.002027	0.349	0.1506	0.2241	0.2419	0.000394	0.02064	0.04918	0.3079	0.7662	0.1807	0.2074	0.002116	0.244	2.214	0.2033	0.299	0.6732	0.622	0.8324	0.9779	2.663	0.685	0.1374	0.002098	0.4988	0.214	0.3298	0.3388
0.2072	0.5028	0.1478	0.1414	0.002048	0.1652	1.492	0.1855	0.2046	0.467	0.4354	0.5851	0.6648	1.86	0.4763	0.09298	0.002039	0.3395	0.1471	0.219	0.24	0.000395	0.01789	0.0452	0.2963	0.747	0.1777	0.2018	0.002124	0.2349	2.185	0.2011	0.2966	0.6733	0.6236	0.8306	0.9591	2.645	0.6799	0.1321	0.002111	0.4854	0.2091	0.3224	0.3363
0.2078	0.5037	0.148	0.1417	0.002049	0.1657	1.493	0.1857	0.2047	0.467	0.4354	0.585	0.6658	1.861	0.4768	0.09325	0.002041	0.3402	0.1474	0.2193	0.2402	0.000398	0.01809	0.04548	0.2971	0.7483	0.1779	0.2022	0.002125	0.2356	2.187	0.2013	0.2967	0.6734	0.6236	0.8305	0.9605	2.646	0.6801	0.1325	0.002113	0.4863	0.2095	0.3229	0.3365
0.1936	0.4801	0.1433	0.1348	0.002063	0.1548	1.458	0.1821	0.2018	0.4674	0.441	0.5942	0.6438	1.84	0.4693	0.08677	0.00211	0.3228	0.1409	0.2102	0.2368	0.0004	0.01361	0.03871	0.2766	0.7136	0.1723	0.1923	0.002139	0.2198	2.136	0.1973	0.2927	0.674	0.6313	0.8435	0.9279	2.616	0.6686	0.1232	0.002182	0.4615	0.2003	0.3095	0.3318
0.1936	0.4801	0.1433	0.1348	0.002063	0.1548	1.458	0.1821	0.2018	0.4674	0.441	0.5942	0.6438	1.84	0.4693	0.08677	0.00211	0.3228	0.1409	0.2102	0.2368	0.0004	0.01361	0.03871	0.2766	0.7136	0.1723	0.1923	0.002139	0.2198	2.136	0.1973	0.2927	0.674	0.6313	0.8435	0.9279	2.616	0.6686	0.1232	0.002182	0.4615	0.2003	0.3095	0.3318
0.1924	0.478	0.1428	0.1342	0.002062	0.1539	1.455	0.1818	0.2016	0.4673	0.4409	0.5936	0.6417	1.838	0.469	0.08625	0.002111	0.3213	0.1404	0.2094	0.2365	0.000397	0.01325	0.03815	0.2749	0.7106	0.1718	0.1914	0.002138	0.2185	2.131	0.1969	0.2924	0.6738	0.6312	0.8432	0.9254	2.613	0.6681	0.1224	0.002202	0.4594	0.1995	0.3084	0.3315
0.1935	0.48	0.1432	0.1347	0.002062	0.1548	1.458	0.1821	0.2018	0.4673	0.4407	0.594	0.6438	1.84	0.4688	0.08676	0.00211	0.3227	0.1409	0.2102	0.2368	0.000398	0.01359	0.03868	0.2766	0.7134	0.1723	0.1923	0.002138	0.2198	2.135	0.1973	0.2927	0.6737	0.6309	0.8427	0.9278	2.616	0.6677	0.1231	0.002198	0.4614	0.2002	0.3095	0.3318
0.1934	0.4798	0.1432	0.1347	0.002059	0.1546	1.458	0.182	0.2018	0.4672	0.4406	0.5941	0.6436	1.84	0.4688	0.08671	0.002107	0.3226	0.1409	0.2101	0.2368	0.000393	0.01354	0.03862	0.2764	0.7132	0.1722	0.1922	0.002135	0.2196	2.135	0.1972	0.2926	0.6737	0.6308	0.8429	0.9277	2.616	0.6678	0.1231	0.002197	0.4612	0.2002	0.3094	0.3318
0.1943	0.4814	0.1435	0.1352	0.002063	0.1554	1.46	0.1823	0.202	0.4671	0.4401	0.5934	0.645	1.842	0.4687	0.08713	0.002111	0.3237	0.1413	0.2107	0.237	0.000401	0.01385	0.03908	0.2778	0.7155	0.1726	0.1929	0.002139	0.2207	2.138	0.1975	0.2929	0.6735	0.6301	0.8419	0.9295	2.618	0.6678	0.1237	0.002197	0.4629	0.2008	0.3102	0.3321
0.177	0.4512	0.1375	0.1263	0.00208	0.1423	1.414	0.1778	0.1989	0.4677	0.4481	0.6063	0.618	1.807	0.4736	0.07929	0.002144	0.3019	0.1331	0.1993	0.2328	0.000403	0.009072	0.03123	0.2527	0.671	0.1654	0.1802	0.002156	0.2017	2.072	0.1925	0.2886	0.6743	0.6396	0.8616	0.8904	2.569	0.6735	0.1125	0.002239	0.4317	0.189	0.2935	0.3264
0.1744	0.4466	0.1365	0.125	0.002083	0.1404	1.407	0.1771	0.1984	0.4676	0.4488	0.6211	0.6074	1.802	0.474	0.07809	0.002151	0.2987	0.1319	0.1976	0.2322	0.000404	0.008453	0.03012	0.249	0.6642	0.1643	0.1783	0.002159	0.1989	2.062	0.1917	0.288	0.6743	0.6417	0.8737	0.8762	2.562	0.6744	0.1108	0.002246	0.4271	0.1873	0.291	0.3256
